"qgbfile","size","mtime","batch","n_lines","n_sections","start_pos","end_pos","between","file_lines","seq_n"
"20180624 Test.qgb",8,"2018-06-24T14:14:01Z",NA,51,1,42,50,8,"Blank2",1
"20180624 Test.qgb",8,"2018-06-24T14:14:01Z",NA,51,1,42,50,8,"C:\GCMSsolution\Data\Project1\RMBL Batches\Blank_06242018.qgd	C:\GCMSsolution\Data\Project1\RMBL Batches\Blank2_06242018.qgd	",2
"20180625 Test.qgb",11,"2018-06-30T17:35:25Z",NA,100,2,41,47,6,"C:\GCMSsolution\Data\Project1\RMBL Batches\Blank_06302018.qgd	",1
"20180630 Test.qgb",8,"2018-06-30T17:38:55Z",NA,51,1,42,49,7,"STD3uL0.1;Unknown",1
"20180706 Test.qgb",9,"2018-07-12T22:04:09Z",NA,108,2,48,101,53,"C:\GCMSsolution\Data\Project;4.00;Admin;Admin;GCMS-QP2020 samples;GCMS-QP2020 samples;GCMS-QP2020 samples;GCMS;OQRepeat.txt;Run Mode;Vial#;Sample Name;Sample ID;Sample Type;Analysis Type;Method File;Data File;Level#;Inj. Volume;Mult-Inj.;ISTD Amt.;Sample Amt.;Dil. Factor;System Check;Tuning File;Report Output;Report File;User Prog.;Sampler File;Action;Data Description;Barcode;Baseline Data File;Option 1;Option 2;Option 3;Option 4;Option 5;MS UI Gothic (;EPA Sample#;Ext. Volume;QAQCData.txt;C:\GCMSsolution\Data\Project1\RMBL Data;C:\GCMSsolution\Data\Project1\RMBL Methods;C:\GCMSsolution\Data\Project1\RMBL Reports;std3uL0.01",1
"20180706 Test.qgb",9,"2018-07-12T22:04:09Z",NA,108,2,48,101,53,"C:\GCMSsolution\Data\Project",2
"20180712 Test.qgb",9,"2018-07-12T22:40:23Z",NA,67,1,47,64,17,"Bakeout",1
"20180712 Test.qgb",9,"2018-07-12T22:40:23Z",NA,67,1,47,64,17,"Bakeout",2
"20180712 Test.qgb",9,"2018-07-12T22:40:23Z",NA,67,1,47,64,17,"STD3uL0.001",3
"20180712 Test.qgb",9,"2018-07-12T22:40:23Z",NA,67,1,47,64,17,"STD3uL0.01",4
"20180712 Test.qgb",9,"2018-07-12T22:40:23Z",NA,67,1,47,64,17,"STD3uL0.1",5
"20180712 Test.qgb",9,"2018-07-12T22:40:23Z",NA,67,1,47,64,17,"5STD3uL0.1;Unknown",6
"20180712 Test2.qgb",9,"2018-07-15T17:06:48Z",NA,57,1,44,55,11,"STD3uL0.001",1
"20180712 Test2.qgb",9,"2018-07-15T17:06:48Z",NA,57,1,44,55,11,"STD3uL0.01",2
"20180712 Test2.qgb",9,"2018-07-15T17:06:48Z",NA,57,1,44,55,11,"5STD3uL0.1;Unknown",3
"20180715_STD.qgb",12,"2018-07-15T20:13:57Z",NA,120,2,45,58,13,"STD3uL0.0001",1
"20180715_STD.qgb",12,"2018-07-15T20:13:57Z",NA,120,2,45,58,13,"STD3uL0.001",2
"20180715_STD.qgb",12,"2018-07-15T20:13:57Z",NA,120,2,45,58,13,"STD3uL0.01",3
"20180715_STD.qgb",12,"2018-07-15T20:13:57Z",NA,120,2,45,58,13,"STD3uL0.1;Unknown",4
"Bakeout_20180721.qgb",9,"2018-07-21T21:35:16Z",NA,85,1,50,82,32,"Bake;ly11",1
"Bakeout_20180721.qgb",9,"2018-07-21T21:35:16Z",NA,85,1,50,82,32,"Bake;uly11",2
"Bakeout_20180721.qgb",9,"2018-07-21T21:35:16Z",NA,85,1,50,82,32,"Bake;July11",3
"Bakeout_20180721.qgb",9,"2018-07-21T21:35:16Z",NA,85,1,50,82,32,"Bake;July09",4
"Bakeout_20180721.qgb",9,"2018-07-21T21:35:16Z",NA,85,1,50,82,32,"Bake;July09",5
"Bakeout_20180721.qgb",9,"2018-07-21T21:35:16Z",NA,85,1,50,82,32,"Bake;July09",6
"Bakeout_20180721.qgb",9,"2018-07-21T21:35:16Z",NA,85,1,50,82,32,"Bake;July09",7
"Bakeout_20180721.qgb",9,"2018-07-21T21:35:16Z",NA,85,1,50,82,32,"Bake;July11",8
"Bakeout_20180721.qgb",9,"2018-07-21T21:35:16Z",NA,85,1,50,82,32,"Bake;July06;Unknown",9
"Ipotubes10_20180723.qgb",9,"2018-07-23T20:00:48Z",NA,76,1,50,73,23,"Air1DJuly18",1
"Ipotubes10_20180723.qgb",9,"2018-07-23T20:00:48Z",NA,76,1,50,73,23,"VF11DJuly18",2
"Ipotubes10_20180723.qgb",9,"2018-07-23T20:00:48Z",NA,76,1,50,73,23,"VF13DJuly18",3
"Ipotubes10_20180723.qgb",9,"2018-07-23T20:00:48Z",NA,76,1,50,73,23,"VF14DJuly18",4
"Ipotubes10_20180723.qgb",9,"2018-07-23T20:00:48Z",NA,76,1,50,73,23,"VF26DJuly18",5
"Ipotubes10_20180723.qgb",9,"2018-07-23T20:00:48Z",NA,76,1,50,73,23,"VF34DJuly18",6
"Ipotubes10_20180723.qgb",9,"2018-07-23T20:00:48Z",NA,76,1,50,73,23,"VF40DJuly18",7
"Ipotubes10_20180723.qgb",9,"2018-07-23T20:00:48Z",NA,76,1,50,73,23,"VF44DJuly18",8
"Ipotubes10_20180723.qgb",9,"2018-07-23T20:00:48Z",NA,76,1,50,73,23,"VF45DJuly18;Unknown",9
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"5deg8bNSep1",1
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"10deg5bNSep2",2
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"10deg8cNSep1",3
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"25deg10cDSep1",4
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"30deg7bDSep1",5
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"5deg5NSep1",6
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"10deg3cNSep1",7
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"10deg8NSep2",8
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"30deg1DSep1",9
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"25deg11bDSep1",10
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"10deg7bNSep1",11
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"30degAirDSep2",12
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"5deg11NSep2",13
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"10deg1NSep2",14
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"10deg10cNSep2",15
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"5deg12bNSep2",16
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"30deg8DSep1",17
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"25deg12bDSep1",18
"Ipotubes20_20180724.qgb",11,"2018-07-24T22:48:20Z",NA,106,1,60,103,43,"5deg11bNSep1;Unknown",19
"Ipotubes10_20180728.qgb",14,"2018-07-29T00:11:24Z",NA,158,2,51,76,25,"Air1DJuly19",1
"Ipotubes10_20180728.qgb",14,"2018-07-29T00:11:24Z",NA,158,2,51,76,25,"L06DJuly19",2
"Ipotubes10_20180728.qgb",14,"2018-07-29T00:11:24Z",NA,158,2,51,76,25,"L08DJuly19",3
"Ipotubes10_20180728.qgb",14,"2018-07-29T00:11:24Z",NA,158,2,51,76,25,"L25DJuly19",4
"Ipotubes10_20180728.qgb",14,"2018-07-29T00:11:24Z",NA,158,2,51,76,25,"L37DJuly19",5
"Ipotubes10_20180728.qgb",14,"2018-07-29T00:11:24Z",NA,158,2,51,76,25,"L41DJuly19",6
"Ipotubes10_20180728.qgb",14,"2018-07-29T00:11:24Z",NA,158,2,51,76,25,"L46DJuly19",7
"Ipotubes10_20180728.qgb",14,"2018-07-29T00:11:24Z",NA,158,2,51,76,25,"L48DJuly19",8
"Ipotubes10_20180728.qgb",14,"2018-07-29T00:11:24Z",NA,158,2,51,76,25,"L50DJuly19",9
"Ipotubes10_20180728.qgb",14,"2018-07-29T00:11:24Z",NA,158,2,51,76,25,"Bake;Unknown",10
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"Air_June29",1
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"6C78_June27",2
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"4B189_June28",3
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"3B833_June28",4
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"1C50_June28",5
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"6B28_July3",6
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"3C171_July9",7
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"2D200_June22_v2",8
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"2B195_June29",9
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"5C103_July3",10
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"3D879_July9",11
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"3C168_June29",12
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"5A175_July3",13
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"5A181_June25_v2",14
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"2A172_July5",15
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"6A143_July9",16
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"1A238_July5",17
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"2D258_July6",18
"20180728_hmb5.qgb",16,"2018-07-29T00:43:25Z",NA,212,2,60,103,43,"6D258_July3;Unknown",19
"20180715_testsamples.qgb",13,"2018-08-01T01:41:05Z",NA,113,2,43,52,9,"Testagg0622",1
"20180715_testsamples.qgb",13,"2018-08-01T01:41:05Z",NA,113,2,43,52,9,"Ligusticum0622;Unknown",2
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"Air2DJuly18",1
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"VF6DJuly18",2
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"VF10DJuly18",3
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"VF22DJuly18",4
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"VF25DJuly18",5
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"VF27DJuly18",6
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"VF35DJuly18",7
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"VF36DJuly18",8
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"VF39DJuly18",9
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"VF48DJuly18",10
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"VF39DvegJuly18",11
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"L02DJuly19",12
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"L03DJuly19",13
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"L24DJuly19",14
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"L29DJuly19",15
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"L35DJuly19",16
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"L36DJuly19",17
"Ipotubes20_20180805.qgb",11,"2018-08-05T21:15:03Z",NA,105,1,61,102,41,"L39July19;Unknown",18
"Ipotubes10_20180806.qgb",9,"2018-08-06T13:12:31Z",NA,76,1,50,73,23,"Air2DJuly19",1
"Ipotubes10_20180806.qgb",9,"2018-08-06T13:12:31Z",NA,76,1,50,73,23,"IAir1NJuly19",2
"Ipotubes10_20180806.qgb",9,"2018-08-06T13:12:31Z",NA,76,1,50,73,23,"L36DvegJuly19",3
"Ipotubes10_20180806.qgb",9,"2018-08-06T13:12:31Z",NA,76,1,50,73,23,"I26NJuly19",4
"Ipotubes10_20180806.qgb",9,"2018-08-06T13:12:31Z",NA,76,1,50,73,23,"I39NJuly19",5
"Ipotubes10_20180806.qgb",9,"2018-08-06T13:12:31Z",NA,76,1,50,73,23,"I12NJuly19",6
"Ipotubes10_20180806.qgb",9,"2018-08-06T13:12:31Z",NA,76,1,50,73,23,"I7NJuly19",7
"Ipotubes10_20180806.qgb",9,"2018-08-06T13:12:31Z",NA,76,1,50,73,23,"I38NJuly19",8
"Ipotubes10_20180806.qgb",9,"2018-08-06T13:12:31Z",NA,76,1,50,73,23,"I18NJuly19;Unknown",9
"stds_20180806.qgb",9,"2018-08-06T18:50:32Z",NA,70,1,48,67,19,"STD3uL0.0001rep2",1
"stds_20180806.qgb",9,"2018-08-06T18:50:32Z",NA,70,1,48,67,19,"STD3uL0.001",2
"stds_20180806.qgb",9,"2018-08-06T18:50:32Z",NA,70,1,48,67,19,"STD3uL0.001rep2",3
"stds_20180806.qgb",9,"2018-08-06T18:50:32Z",NA,70,1,48,67,19,"STD3uL0.01",4
"stds_20180806.qgb",9,"2018-08-06T18:50:32Z",NA,70,1,48,67,19,"STD3uL0.01rep2",5
"stds_20180806.qgb",9,"2018-08-06T18:50:32Z",NA,70,1,48,67,19,"STD3uL0.1",6
"stds_20180806.qgb",9,"2018-08-06T18:50:32Z",NA,70,1,48,67,19,"Blank2;Unknown",7
"stds2_20180806.qgb",13,"2018-08-07T13:41:41Z",NA,138,2,51,70,19,"STD3uL0.0001rep2",1
"stds2_20180806.qgb",13,"2018-08-07T13:41:41Z",NA,138,2,51,70,19,"STD3uL0.001",2
"stds2_20180806.qgb",13,"2018-08-07T13:41:41Z",NA,138,2,51,70,19,"STD3uL0.001rep2",3
"stds2_20180806.qgb",13,"2018-08-07T13:41:41Z",NA,138,2,51,70,19,"STD3uL0.01",4
"stds2_20180806.qgb",13,"2018-08-07T13:41:41Z",NA,138,2,51,70,19,"STD3uL0.01rep2",5
"stds2_20180806.qgb",13,"2018-08-07T13:41:41Z",NA,138,2,51,70,19,"STD3uL0.1",6
"stds2_20180806.qgb",13,"2018-08-07T13:41:41Z",NA,138,2,51,70,19,"Blank2;Unknown",7
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"IAir2NJuly19",1
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I2224vegNJuly19",2
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I2227NJuly19",3
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I182NJuly19",4
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I4N2223July19",5
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I184NJuly19",6
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I2223DJuly20",7
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I2224DJuly20",8
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I38DJuly20",9
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I121DJuly20",10
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I2227DJuly20",11
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"IAir1DJuly20",12
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"IAir2DJuly20",13
"Ipo_20180807.qgb",10,"2018-08-07T16:40:30Z",NA,98,1,62,95,33,"I2227vegDJuly20;Unknown",14
"Ipo_20180808.qgb",9,"2018-08-08T13:04:54Z",NA,61,1,45,58,13,"IAir1DJuly26",1
"Ipo_20180808.qgb",9,"2018-08-08T13:04:54Z",NA,61,1,45,58,13,"I34DJuly26",2
"Ipo_20180808.qgb",9,"2018-08-08T13:04:54Z",NA,61,1,45,58,13,"I23D183July26",3
"Ipo_20180808.qgb",9,"2018-08-08T13:04:54Z",NA,61,1,45,58,13,"I200DJuly26;Unknown",4
"GCMScourse1.qgb",9,"2018-08-14T15:11:52Z",NA,75,1,51,72,21,"HMAug13",1
"GCMScourse1.qgb",9,"2018-08-14T15:11:52Z",NA,75,1,51,72,21,"Air1Aug13",2
"GCMScourse1.qgb",9,"2018-08-14T15:11:52Z",NA,75,1,51,72,21,"LinariaAug13",3
"GCMScourse1.qgb",9,"2018-08-14T15:11:52Z",NA,75,1,51,72,21,"Air2Aug13",4
"GCMScourse1.qgb",9,"2018-08-14T15:11:52Z",NA,75,1,51,72,21,"LAvegAug13",5
"GCMScourse1.qgb",9,"2018-08-14T15:11:52Z",NA,75,1,51,72,21,"LA1Aug13",6
"GCMScourse1.qgb",9,"2018-08-14T15:11:52Z",NA,75,1,51,72,21,"Air3Aug13",7
"GCMScourse1.qgb",9,"2018-08-14T15:11:52Z",NA,75,1,51,72,21,"GentianAug13;Unknown",8
"GCMScourse2.qgb",9,"2018-08-15T15:09:16Z",NA,67,1,47,64,17,"ErigeronAug14",1
"GCMScourse2.qgb",9,"2018-08-15T15:09:16Z",NA,67,1,47,64,17,"Air1Aug14",2
"GCMScourse2.qgb",9,"2018-08-15T15:09:16Z",NA,67,1,47,64,17,"HeliomerisAug14",3
"GCMScourse2.qgb",9,"2018-08-15T15:09:16Z",NA,67,1,47,64,17,"FragariaAug14",4
"GCMScourse2.qgb",9,"2018-08-15T15:09:16Z",NA,67,1,47,64,17,"Air2Aug14",5
"GCMScourse2.qgb",9,"2018-08-15T15:09:16Z",NA,67,1,47,64,17,"SalixleafAug14;Unknown",6
"GCMScourselupinus.qgb",9,"2018-08-16T14:25:41Z",NA,57,1,44,55,11,"JSFcontrol",1
"GCMScourselupinus.qgb",9,"2018-08-16T14:25:41Z",NA,57,1,44,55,11,"JSFlupinusInjured",2
"GCMScourselupinus.qgb",9,"2018-08-16T14:25:41Z",NA,57,1,44,55,11,"JSFLupinusPollen;Unknown",3
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"AmbientShell",1
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"AmbientScint",2
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"Lips",3
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"Corollas",4
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"Spurs",5
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"Undissected",6
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"Sucrose",7
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"Nectar",8
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"Yeast",9
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"AirIn",10
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"Stem",11
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"Aphid1",12
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"Aphid2",13
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"JSFAir",14
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"JSFLeaf",15
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"JSF1B",16
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"JSF1O",17
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"JSF4B",18
"GCMScourse3.qgb",11,"2018-08-16T23:10:41Z",NA,105,1,60,103,43,"JSF4O;Unknown",19
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"Nectarretry",1
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"JSF2B",2
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"JSF2O",3
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"JSF3B",4
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"JSF3O",5
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"JSF5B",6
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"JSF5O",7
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"JSF6B",8
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"JSF6O",9
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"JSF7B",10
"GCMScourse4.qgb",10,"2018-08-17T14:35:02Z",NA,81,1,52,79,27,"JSF7O;Unknown",11
"Testnewcolumn.qgb",9,"2018-08-18T21:51:24Z",NA,69,1,43,51,8,"STD3uL0.001",1
"Testnewcolumn.qgb",9,"2018-08-18T21:51:24Z",NA,69,1,43,51,8,"STD3uL0.01",2
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"AirBellNAug16",1
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNLeaf38Aug16",2
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNLeaf40Aug16",3
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr40Aug16",4
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr35Aug16",5
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr30Aug16",6
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr38Aug16",7
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr31Aug16",8
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr34Aug16",9
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr33Aug16",10
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr42Aug16",11
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr39Aug16",12
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr32Aug16",13
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNBeetleAug16",14
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"AirBellNAug18",15
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr29Aug18",16
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr27Aug18",17
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr44Aug18",18
"Lupinus.qgb",12,"2018-08-20T14:37:07Z",NA,120,1,60,102,42,"BellNFlr45Aug18",19
"Lupinus2.qgb",9,"2018-08-21T22:09:26Z",NA,75,1,45,57,12,"BellNFlr45Aug18retry",1
"Lupinus2.qgb",9,"2018-08-21T22:09:26Z",NA,75,1,45,57,12,"BellNFlr46Aug18",2
"Lupinus2.qgb",9,"2018-08-21T22:09:26Z",NA,75,1,45,57,12,"BellNFlr48Aug18",3
"Lupinus2.qgb",9,"2018-08-21T22:09:26Z",NA,75,1,45,57,12,"BellNBeetleAug18",4
"Stds.qgb",14,"2018-08-25T13:36:55Z",NA,162,4,42,49,7,"Alkanes3uL0.01;Unknown",1
"2 run_201919906.qgb",10,"2019-06-19T17:10:44Z",NA,102,2,42,48,6,"STD3uL_0.1_06192019",1
"stds_20June2019.qgb",12,"2019-06-20T15:09:54Z",NA,120,2,45,57,12,"bakeout2",1
"stds_20June2019.qgb",12,"2019-06-20T15:09:54Z",NA,120,2,45,57,12,"STD3uL0.1",2
"stds_20June2019.qgb",12,"2019-06-20T15:09:54Z",NA,120,2,45,57,12,"STD3uL0.01",3
"stds_20June2019.qgb",12,"2019-06-20T15:09:54Z",NA,120,2,45,57,12,"STD3uL0.001",4
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T4",1
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T5",2
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T6",3
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T7",4
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T8",5
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T9",6
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T10",7
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T11",8
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T12",9
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T13",10
"Bakeout_20190620.qgb",10,"2019-06-20T15:57:49Z",NA,102,1,61,99,38,"bakeout_T14",11
