sequence.start,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,verdict,FileName,sample,user,FullName,id,fuzzy_n,desorb.Start.diff
2026-07-08T09:46:02Z,2026-07-09T02:38:07Z,2026-07-09T02:38:36Z,2026-07-09T02:38:07Z,Desorbed NA,20,19,19,19,0,29,,Lagg_270-26_5632D_06302026_782026_19.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_270-26_5632D_06302026_782026_19.qgd,e2d074af-1dd4-4d2e-8b27-586697d181f3,1,33.016666666666666
2026-07-08T09:46:02Z,2026-07-09T03:12:19Z,NA,2026-07-09T03:12:19Z,Desorbed NA,10,20,NA,20,NA,NA,,NA,,NA,NA,e2d074af-1dd4-4d2e-8b27-586697d181f3,1,34.2
2026-07-09T09:18:39Z,2026-07-09T16:23:30Z,2026-07-09T16:18:07Z,2026-07-09T16:18:07Z,Desorbed NA,1,1,1,1,0,323,,blank_792026_01.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/blank_792026_01.qgd,fce26a4d-bd52-4056-9f5c-b4853ab0765a,1,791.1833333333333
2026-07-09T09:18:39Z,2026-07-09T16:54:03Z,2026-07-09T16:54:33Z,2026-07-09T16:54:03Z,Desorbed NA,3,2,2,2,0,30,,Lagg_268-26_5601D_06302026_792026_02.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_268-26_5601D_06302026_792026_02.qgd,fce26a4d-bd52-4056-9f5c-b4853ab0765a,1,30.55
2026-07-09T09:18:39Z,2026-07-09T17:25:56Z,2026-07-09T17:26:25Z,2026-07-09T17:25:56Z,Desorbed NA,4,3,3,3,0,29,,Lagg_352-26_5607D_06302026_792026_03.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_352-26_5607D_06302026_792026_03.qgd,fce26a4d-bd52-4056-9f5c-b4853ab0765a,1,31.883333333333333
2026-07-09T09:18:39Z,2026-07-09T17:58:10Z,2026-07-09T17:58:45Z,2026-07-09T17:58:10Z,Desorbed NA,5,4,4,4,0,35,,Lagg_283-26_5697D_06302026_792026_04.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_283-26_5697D_06302026_792026_04.qgd,fce26a4d-bd52-4056-9f5c-b4853ab0765a,1,32.233333333333334
2026-07-09T09:18:39Z,2026-07-09T18:30:38Z,2026-07-09T18:31:13Z,2026-07-09T18:30:38Z,Desorbed NA,6,5,5,5,0,35,,Lagg_267-26_5699D_06302026_792026_05.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_267-26_5699D_06302026_792026_05.qgd,fce26a4d-bd52-4056-9f5c-b4853ab0765a,1,32.46666666666667
2026-07-09T09:18:39Z,2026-07-09T19:03:31Z,2026-07-09T19:04:03Z,2026-07-09T19:03:31Z,Desorbed NA,7,6,6,6,0,32,,Lagg_326-26_AMBDC_06302026_792026_06.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_326-26_AMBDC_06302026_792026_06.qgd,fce26a4d-bd52-4056-9f5c-b4853ab0765a,1,32.88333333333333
2026-07-09T09:18:39Z,2026-07-09T19:36:14Z,2026-07-09T19:36:49Z,2026-07-09T19:36:14Z,Desorbed NA,8,7,7,7,0,35,,Lagg_279-26_3117D_06302026_792026_07.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_279-26_3117D_06302026_792026_07.qgd,fce26a4d-bd52-4056-9f5c-b4853ab0765a,1,32.71666666666667
2026-07-09T09:18:39Z,2026-07-10T21:57:55Z,NA,2026-07-10T21:57:55Z,NA Leak Test Pressurise Failed,16,8,NA,8,NA,NA,,NA,,NA,NA,fce26a4d-bd52-4056-9f5c-b4853ab0765a,1,1581.6916666666666
2026-07-11T17:15:02Z,2026-07-12T00:19:37Z,2026-07-12T00:14:26Z,2026-07-12T00:14:26Z,Desorbed NA,1,1,1,1,0,311,,blank_7112026_01.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/blank_7112026_01.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,1581.6916666666666
2026-07-11T17:15:02Z,2026-07-12T00:50:10Z,2026-07-12T00:50:40Z,2026-07-12T00:50:10Z,Desorbed NA,3,2,2,2,0,30,,Lagg_330-26_5603N_06292026_7112026_02.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_330-26_5603N_06292026_7112026_02.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,30.55
2026-07-11T17:15:02Z,2026-07-12T01:23:30Z,2026-07-12T01:24:05Z,2026-07-12T01:23:30Z,Desorbed NA,4,3,3,3,0,35,,Lagg_325-26_5601N_06292026_7112026_03.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_325-26_5601N_06292026_7112026_03.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,33.333333333333336
2026-07-11T17:15:02Z,2026-07-12T01:57:27Z,2026-07-12T01:57:57Z,2026-07-12T01:57:27Z,Desorbed NA,5,4,4,4,0,30,,Lagg_331-26_5632N_06292026_7112026_04.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_331-26_5632N_06292026_7112026_04.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,33.95
2026-07-11T17:15:02Z,2026-07-12T02:31:15Z,2026-07-12T02:31:46Z,2026-07-12T02:31:15Z,Desorbed NA,6,5,5,5,0,31,,Lagg_340-26_1124N_06292026_7112026_05.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_340-26_1124N_06292026_7112026_05.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,33.8
2026-07-11T17:15:02Z,2026-07-12T03:04:45Z,2026-07-12T03:05:15Z,2026-07-12T03:04:45Z,Desorbed NA,7,6,6,6,0,30,,Lagg_333-26_5617N_06292026_7112026_06.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_333-26_5617N_06292026_7112026_06.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,33.5
2026-07-11T17:15:02Z,2026-07-12T03:37:59Z,2026-07-12T03:38:31Z,2026-07-12T03:37:59Z,Desorbed NA,8,7,7,7,0,32,,Lagg_343-26_1123N_06292026_7112026_07.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_343-26_1123N_06292026_7112026_07.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,33.233333333333334
2026-07-11T17:15:02Z,2026-07-12T04:10:48Z,2026-07-12T04:11:13Z,2026-07-12T04:10:48Z,Desorbed NA,9,8,8,8,0,25,,Lagg_334-26_1126N_06292026_7112026_08.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_334-26_1126N_06292026_7112026_08.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,32.81666666666667
2026-07-11T17:15:02Z,2026-07-12T04:43:54Z,2026-07-12T04:44:18Z,2026-07-12T04:43:54Z,Desorbed NA,10,9,9,9,0,24,,Lagg_332-26_5619N_06292026_7112026_09.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_332-26_5619N_06292026_7112026_09.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,33.1
2026-07-11T17:15:02Z,2026-07-12T05:17:32Z,2026-07-12T05:17:15Z,2026-07-12T05:17:15Z,Desorbed NA,11,10,10,10,0,17,,Lagg_329-26_5607N_06292026_7112026_10.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_329-26_5607N_06292026_7112026_10.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,33.63333333333333
2026-07-11T17:15:02Z,2026-07-12T05:49:13Z,2026-07-12T05:49:50Z,2026-07-12T05:49:13Z,Desorbed NA,12,11,11,11,0,37,,Lagg_323-26_5609N_06292026_7112026_11.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_323-26_5609N_06292026_7112026_11.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,31.683333333333334
2026-07-11T17:15:02Z,2026-07-12T06:21:51Z,2026-07-12T06:22:19Z,2026-07-12T06:21:51Z,Desorbed NA,13,12,12,12,0,28,,Lagg_335-26_5617N_06292026_7112026_12.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_335-26_5617N_06292026_7112026_12.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,32.63333333333333
2026-07-11T17:15:02Z,2026-07-12T06:53:57Z,2026-07-12T06:54:28Z,2026-07-12T06:53:57Z,Desorbed NA,14,13,13,13,0,31,,Lagg_339-26_5696N_06292026_7112026_13.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_339-26_5696N_06292026_7112026_13.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,32.1
2026-07-11T17:15:02Z,2026-07-12T07:25:58Z,2026-07-12T07:26:32Z,2026-07-12T07:25:58Z,Desorbed NA,15,14,14,14,0,34,,Lagg_341-26_5674N_06292026_7112026_14.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_341-26_5674N_06292026_7112026_14.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,32.016666666666666
2026-07-11T17:15:02Z,2026-07-12T07:57:48Z,2026-07-12T07:58:23Z,2026-07-12T07:57:48Z,NA Leak Test Pressurise Failed,16,15,15,15,0,34.5,,Lagg_337-26_5698N_06292026_7112026_15.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_337-26_5698N_06292026_7112026_15.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,31.841666666666665
2026-07-11T17:15:02Z,2026-07-12T08:29:39Z,2026-07-12T08:29:40Z,2026-07-12T08:29:39Z,Desorbed NA,17,16,16,16,0,1,,Lagg_336-26_1116N_06292026_7112026_16.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_336-26_1116N_06292026_7112026_16.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,31.841666666666665
2026-07-11T17:15:02Z,2026-07-12T09:00:38Z,2026-07-12T09:01:10Z,2026-07-12T09:00:38Z,Desorbed NA,18,17,17,17,0,32,,Lagg_342-26_1031N_06292026_7112026_17.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_342-26_1031N_06292026_7112026_17.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,30.983333333333334
2026-07-11T17:15:02Z,2026-07-12T09:32:12Z,2026-07-12T09:32:44Z,2026-07-12T09:32:12Z,NA Leak Test Pressurise Failed,19,18,18,18,0,32,,Lagg_328-26_AMBFM_06292026_7112026_18.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_328-26_AMBFM_06292026_7112026_18.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,31.566666666666666
2026-07-11T17:15:02Z,2026-07-12T10:03:46Z,2026-07-12T10:03:38Z,2026-07-12T10:03:38Z,Desorbed NA,20,19,19,19,0,8,,Lagg_263-26_5690N_06292026_7112026_19.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_263-26_5690N_06292026_7112026_19.qgd,964a997e-3636-4ebb-9361-9cf61f840ee2,1,31.566666666666666
NA,NA,2026-07-06T22:40:56Z,2026-07-06T22:40:56Z,NA NA,NA,NA,8,8,NA,NA,,Lagg_278-26_1031D_06302026_762026_08.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_278-26_1031D_06302026_762026_08.qgd,NA,NA,NA
NA,NA,2026-07-09T20:09:44Z,2026-07-09T20:09:44Z,NA NA,NA,NA,8,8,NA,NA,,Lagg_324-26_1140Dredo_06302026_792026_08.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2026/Lagg_324-26_1140Dredo_06302026_792026_08.qgd,NA,NA,NA
